stds,mmd_num,l2_num,l2_std_num,ang_num,ang_std_num,mmd_nsf,l2_nsf,l2_std_nsf,ang_nsf,ang_std_nsf,mmd_paik,l2_paik,l2_std_paik,ang_paik,ang_std_paik
0.001,0.0,0.4361658286061838,0.3265366441854198,0.0516821553328903,0.0025416307095426,4.77,2.743729276419524,3.23579478819056,1.6877376918360574,3.619911350054021,0.91,3.858903531554373,13.010134586148192,1.609108607624144,4.082664448838711
0.05,0.0,0.4361658286061838,0.3265366441854198,0.0516821553328903,0.0025416307095426,2.11,2.8130618161640046,4.787797306369144,1.6810322591750766,4.136093124168701,0.73,3.793703495277928,10.723295287573482,1.6303074580368333,4.383584049877594
0.1,0.0,0.4361658286061838,0.3265366441854198,0.0516821553328903,0.0025416307095426,1.2,2.9012250224159835,4.452312865664007,1.707683383761147,4.706156655988029,0.58,3.813892166025157,10.47123176154046,1.6507053111550625,4.524295840639088
0.3,0.0,0.4361658286061838,0.3265366441854198,0.0516821553328903,0.0025416307095426,0.4,3.3152459857778385,5.5950816016817,1.8224913134998444,5.46366057874463,0.31,4.1626411347139145,11.272298600550174,1.8730949304951527,5.232376547611859
0.5,0.0,0.4361658286061838,0.3265366441854198,0.0516821553328903,0.0025416307095426,0.25,3.7514821346616776,6.424200944918419,1.933012289454324,5.4087802458576775,0.23,4.937545011160715,13.94364649468722,2.2758256285992866,6.265958031577861
0.75,0.0,0.4361658286061838,0.3265366441854198,0.0516821553328903,0.0025416307095426,0.21,4.712670917872191,9.645846669610798,2.3721548960200973,6.561315867497235,0.2,6.626222955079567,18.076202288517784,3.1787367270236144,8.73370042200285
1.0,0.0,0.4361658286061838,0.3265366441854198,0.0516821553328903,0.0025416307095426,0.24,7.465736647469007,29.085513050701003,3.4451741782327607,9.973028380098778,0.2,12.091124701709276,51.13186741458314,5.156322468568926,14.356909204992684
1.6,0.0,0.4361658286061838,0.3265366441854198,0.0516821553328903,0.0025416307095426,0.31,76.56460060756662,218.7487392804641,19.37490334679917,39.16066950215919,0.24,124.66938626682096,278.07608862424587,29.692686794196263,47.66312023390341
